feature,route,page,page_file,screen_level,archetype,body_grade,official_density_score,visual_density_risk_score,visual_density_priority,tokenized_fixed_height_refs,tokenized_gap_refs,spacer_refs,manual_content_refs,bottom_inset_refs,root_top_chrome_refs,detail_top_chrome_refs,scroll_refs,grid_or_wrap_refs,root_causes,recommendation,source_files,unresolved_source_files
earn,AppRoutePaths.earnHistory,StakingHistoryPage,flutter_app/lib/features/earn/presentation/pages/staking_history_page.dart,L2_utilityDetail,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,8,0,0,5,0,1,1,2,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_history_page.dart;flutter_app/lib/features/earn/presentation/widgets/earn_custody_risk_banner.dart;flutter_app/lib/features/earn/presentation/widgets/staking_history_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_history_detail_list.dart;flutter_app/lib/features/earn/presentation/widgets/staking_history_summary_filters.dart,
earn,AppRoutePaths.earnNotifications,StakingNotificationsPage,flutter_app/lib/features/earn/presentation/pages/staking_notifications_page.dart,L1_utilityHub,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,8,0,0,5,0,1,1,1,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_notifications_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_sections.dart,
earn,AppRoutePaths.earnStakingRiskAssessment,StakingRiskAssessmentPage,flutter_app/lib/features/earn/presentation/pages/staking_risk_assessment_page.dart,L3_transactionFlow,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,10,0,0,3,0,1,1,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_risk_assessment_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_sections.dart,
earn,AppRoutePaths.earnRiskScoreCalculator,StakingRiskScoreCalculatorPage,flutter_app/lib/features/earn/presentation/pages/staking_risk_score_calculator_page.dart,L2_utilityDetail,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,8,0,0,5,0,1,1,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_risk_score_calculator_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_inputs.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_radar.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_results.dart,
earn,AppRoutePaths.earnSlashingHistory,StakingSlashingHistoryPage,flutter_app/lib/features/earn/presentation/pages/staking_slashing_history_page.dart,L2_utilityDetail,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,8,0,0,5,0,1,1,1,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_slashing_history_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_history.dart;flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_overview.dart;flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_prevention.dart;flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_statistics.dart,
earn,AppRoutePaths.earnVoting,StakingVotingPage,flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart,L2_detail,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,9,0,0,4,0,1,1,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart,
earn,AppRoutePaths.earnVotingProposalRoute,StakingVotingPage,flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart,L2_detail,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,9,0,0,4,0,1,1,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart,
p2p,AppRoutePaths.p2pKycIdentity,P2PIdentityVerificationPage,flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart,L3_transactionFlow,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,7,0,0,6,0,1,1,0,vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_sections.dart,
p2p,AppRoutePaths.p2pKycVerify,P2PIdentityVerificationPage,flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart,L3_transactionFlow,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,7,0,0,6,0,1,1,0,vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_sections.dart,
p2p,AppRoutePaths.p2pInsuranceScore,P2PInsuranceScorePage,flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_score_page.dart,L2_detail,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,9,0,0,4,0,1,1,1,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_score_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_insurance_score_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_insurance_score_page_sections.dart,
referral,AppRoutePaths.referralHistory,ReferralHistoryPage,flutter_app/lib/features/referral/presentation/pages/referral_history_page.dart,L1_utilityHub,detail,B,12,27,P2_MEDIUM_DENSITY_REVIEW,0,3,0,0,4,0,1,3,1,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/referral/presentation/pages/referral_history_page.dart;flutter_app/lib/features/referral/presentation/widgets/referral_history_page_common.dart;flutter_app/lib/features/referral/presentation/widgets/referral_history_page_sections.dart,
support,AppRoutePaths.supportAnnouncements,AnnouncementsPage,flutter_app/lib/features/support/presentation/pages/announcements_page.dart,L1_utilityHub,detail,B,12,27,P2_MEDIUM_DENSITY_REVIEW,0,7,0,0,0,0,1,2,1,vertical_gap_accumulation,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/support/presentation/pages/announcements_page.dart;flutter_app/lib/features/support/presentation/widgets/announcements_filters_widgets.dart;flutter_app/lib/features/support/presentation/widgets/announcements_list_widgets.dart,
wallet,AppRoutePaths.walletHealthScore,WalletHealthScorePage,flutter_app/lib/features/wallet/presentation/pages/wallet_health_score_page.dart,L2_detail,detail,A,0,27,P2_MEDIUM_DENSITY_REVIEW,0,8,0,0,5,0,1,1,1,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/wallet/presentation/pages/wallet_health_score_page.dart;flutter_app/lib/features/wallet/presentation/widgets/wallet_health_score_cards.dart;flutter_app/lib/features/wallet/presentation/widgets/wallet_health_score_charts.dart;flutter_app/lib/features/wallet/presentation/widgets/wallet_health_score_page_shell.dart,
wallet,AppRoutePaths.walletMultiManager,WalletMultiManagerPage,flutter_app/lib/features/wallet/presentation/pages/wallet_multi_manager_page.dart,L2_detail,detail,B,12,27,P2_MEDIUM_DENSITY_REVIEW,0,0,0,0,7,0,1,1,0,bottom_nav_inset_pressure,Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.,flutter_app/lib/features/wallet/presentation/pages/wallet_multi_manager_page.dart;flutter_app/lib/features/wallet/presentation/widgets/wallet_multi_manager_sections.dart,
arena,AppRoutePaths.arenaProduction,ArenaProductionReadyPage,flutter_app/lib/features/arena/presentation/pages/arena_production_ready_page.dart,L2_detail,detail,A,1,26,P2_MEDIUM_DENSITY_REVIEW,0,10,0,0,2,0,1,2,3,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/arena/presentation/pages/arena_production_ready_page.dart;flutter_app/lib/features/arena/presentation/pages/arena_production_ready_page_part_01.dart;flutter_app/lib/features/arena/presentation/pages/arena_production_ready_page_part_02.dart;flutter_app/lib/features/arena/presentation/pages/arena_production_ready_page_part_03.dart,
earn,AppRoutePaths.earnWebhooks,StakingWebhooksPage,flutter_app/lib/features/earn/presentation/pages/staking_webhooks_page.dart,L2_detail,detail,A,1,26,P2_MEDIUM_DENSITY_REVIEW,0,7,0,0,5,0,1,2,3,vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/earn/presentation/pages/staking_webhooks_page.dart,
p2p,AppRoutePaths.p2pSecurityCenter,P2PSecurityCenterPage,flutter_app/lib/features/p2p/presentation/pages/p2p_security_center_page.dart,L2_sectionHub,detail,A,0,26,P2_MEDIUM_DENSITY_REVIEW,0,12,0,0,0,0,2,2,0,very_high_vertical_gap_accumulation;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_security_center_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_actions_events.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_score_features.dart,
p2p,AppRoutePaths.p2pSecurityWhitelist,P2PWhitelistModePage,flutter_app/lib/features/p2p/presentation/pages/p2p_security_center_page.dart,L2_detail,detail,A,0,26,P2_MEDIUM_DENSITY_REVIEW,0,12,0,0,0,0,2,2,0,very_high_vertical_gap_accumulation;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/p2p/presentation/pages/p2p_security_center_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_actions_events.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_score_features.dart,
predictions,'/markets/predictions/tournament/:tournamentId',PredictionTournamentDetailPage,flutter_app/lib/features/predictions/presentation/pages/prediction_tournaments_page.dart,L2_entityDetail,detail,A,0,26,P2_MEDIUM_DENSITY_REVIEW,0,8,0,0,4,0,2,2,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/predictions/presentation/pages/prediction_tournaments_page.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_detail.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_empty_leaderboard.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_list.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_stats.dart,
predictions,AppRoutePaths.marketsPredictionsTournaments,PredictionTournamentsPage,flutter_app/lib/features/predictions/presentation/pages/prediction_tournaments_page.dart,L2_detail,detail,A,0,26,P2_MEDIUM_DENSITY_REVIEW,0,8,0,0,4,0,2,2,0,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/predictions/presentation/pages/prediction_tournaments_page.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_detail.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_empty_leaderboard.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_list.dart;flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_stats.dart,
profile,AppRoutePaths.profileVip,VIPPage,flutter_app/lib/features/profile/presentation/pages/vip_page.dart,L2_detail,detail,A,1,26,P2_MEDIUM_DENSITY_REVIEW,0,8,1,0,2,0,1,1,0,very_high_vertical_gap_accumulation;spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/profile/presentation/pages/vip_page.dart;flutter_app/lib/features/profile/presentation/widgets/profile_vip_benefits.dart;flutter_app/lib/features/profile/presentation/widgets/profile_vip_hero.dart;flutter_app/lib/features/profile/presentation/widgets/profile_vip_overview.dart;flutter_app/lib/features/profile/presentation/widgets/vip_history_widgets.dart,
admin,AppRoutePaths.adminAnalytics,AnalyticsDashboard,flutter_app/lib/features/admin/presentation/pages/analytics_dashboard.dart,L2_sectionHub,detail,A,0,25,P2_MEDIUM_DENSITY_REVIEW,0,10,0,0,2,0,1,1,1,very_high_vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse,Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.,flutter_app/lib/features/admin/presentation/pages/analytics_dashboard.dart;flutter_app/lib/features/admin/presentation/widgets/admin_dashboard_state_content.dart;flutter_app/lib/features/admin/presentation/widgets/analytics_dashboard_common.dart;flutter_app/lib/features/admin/presentation/widgets/analytics_dashboard_sections.dart,
